origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib
EWR,2013,2,7,12,26.06,6.98,43.74,10,4.60312,5.2971784336,0,1032.6,10
EWR,2013,2,7,13,28.04,6.98,40.31,360,6.90468,7.9457676504,0,1032.8,10
EWR,2013,2,7,14,28.04,8.06,42.32,20,6.90468,7.9457676504,0,1032.8,10
EWR,2013,2,7,15,30.02,8.06,39.03,20,10.35702,11.9186514756,0,1033.2,10
EWR,2013,2,7,16,30.92,8.96,39.19,0,0,0,0,1032.3,10
EWR,2013,2,7,17,32,10.04,39.38,80,5.7539,6.621473042,0,1031.7,10
EWR,2013,2,7,18,32,8.96,37.52,70,5.7539,6.621473042,0,1031.3,10
EWR,2013,2,7,19,33.08,8.96,35.92,0,4.60312,5.2971784336,0,1030.7,10
EWR,2013,2,7,20,33.08,10.04,37.7,90,6.90468,7.9457676504,0,1030.3,10
EWR,2013,2,7,21,33.08,8.06,34.5,110,5.7539,6.621473042,0,1029.7,10
EWR,2013,2,7,22,33.08,10.04,37.7,100,5.7539,6.621473042,0,1029.9,10
EWR,2013,2,7,23,32,15.98,51.15,80,6.90468,7.9457676504,0,1030.2,10
EWR,2013,2,8,0,32,19.04,58.37,60,5.7539,6.621473042,0,1030.2,10
EWR,2013,2,8,1,32,19.94,60.66,60,8.05546,9.2700622588,0,1029.6,10
EWR,2013,2,8,2,33.08,21.92,63.17,50,6.90468,7.9457676504,0,1029,10
EWR,2013,2,8,3,33.08,21.92,63.17,40,6.90468,7.9457676504,0,1028.2,10
EWR,2013,2,8,4,33.8,23,64.23,40,6.90468,7.9457676504,0,NULL,10
EWR,2013,2,8,5,35.06,24.98,66.36,60,6.90468,7.9457676504,0,1026.1,10
EWR,2013,2,8,6,35.06,26.06,69.4,60,9.20624,10.5943568672,0,1025.2,10
EWR,2013,2,8,7,35.06,26.06,69.4,60,10.35702,11.9186514756,0,1024.2,10
EWR,2013,2,8,8,35.06,26.96,72.03,50,10.35702,11.9186514756,0,1022.9,10
EWR,2013,2,8,9,33.98,26.06,72.45,30,9.20624,10.5943568672,0,1022.3,10
EWR,2013,2,8,10,33.98,26.06,72.45,30,10.35702,11.9186514756,0,1021.5,10
EWR,2013,2,8,11,33.08,28.94,84.56,30,13.80936,15.8915353008,0,1020.2,3
EWR,2013,2,8,12,33.8,30.2,86.49,30,12.65858,14.5672406924,0,NULL,3
EWR,2013,2,8,13,33.98,32,92.36,30,11.5078,13.242946084,0.02,1018.5,1
EWR,2013,2,8,14,35.06,33.08,92.4,40,11.5078,13.242946084,0.03,1016.9,1
EWR,2013,2,8,15,35.6,33.8,93.08,40,11.5078,13.242946084,0.01,NULL,2
EWR,2013,2,8,16,35.06,33.08,92.4,40,18.41248,21.1887137344,0.04,1013.3,5
EWR,2013,2,8,17,35.6,33.8,93.08,40,14.96014,17.2158299092,0.01,NULL,5
EWR,2013,2,8,18,33.8,30.2,86.49,40,21.86482,25.1615975596,0.05,NULL,4
EWR,2013,2,8,19,33.8,30.2,86.49,30,25.31716,29.1344813848,0,NULL,4
EWR,2013,2,8,20,33.8,32,93.03,20,19.56326,22.5130083428,0.01,NULL,2
EWR,2013,2,8,21,33.8,32,93.03,20,16.11092,18.5401245176,0.02,NULL,2
EWR,2013,2,8,22,32,30.2,92.97,10,19.56326,22.5130083428,0.05,NULL,1
EWR,2013,2,8,23,32,30.2,92.97,10,16.11092,18.5401245176,0.02,NULL,2
EWR,2013,2,9,0,30.2,28.4,92.92,10,19.56326,22.5130083428,0,NULL,2
EWR,2013,2,9,1,30.92,28.04,88.92,360,21.86482,25.1615975596,0,1004,2
EWR,2013,2,9,2,30.92,28.04,88.92,310,13.80936,15.8915353008,0.01,1005.4,2
EWR,2013,2,9,3,30.2,28.4,92.92,320,14.96014,17.2158299092,0,NULL,2
EWR,2013,2,9,4,28.4,26.6,92.86,330,17.2617,19.864419126,0.03,NULL,0
EWR,2013,2,9,5,28.04,26.06,92.16,360,11.5078,13.242946084,0.13,1008.2,0
EWR,2013,2,9,6,28.04,26.96,95.65,350,11.5078,13.242946084,0.09,1008.4,0
EWR,2013,2,9,7,28.4,26.6,92.86,350,13.80936,15.8915353008,0.02,NULL,1
EWR,2013,2,9,8,28.4,28.4,100,320,13.80936,15.8915353008,0,NULL,4
EWR,2013,2,9,9,30.2,26.6,86.28,320,13.80936,15.8915353008,0,NULL,7
EWR,2013,2,9,10,30.2,24.8,80.07,310,14.96014,17.2158299092,0,NULL,10
EWR,2013,2,9,11,30.02,23,74.81,280,10.35702,11.9186514756,0,1011.9,10
EWR,2013,2,9,12,28.4,21.2,74.08,300,14.96014,17.2158299092,0,NULL,10
EWR,2013,2,9,13,26.96,17.96,68.44,310,18.41248,21.1887137344,0,1014.1,10
EWR,2013,2,9,14,26.96,17.06,65.84,310,13.80936,15.8915353008,0,1015.2,10
EWR,2013,2,9,15,28.04,15.98,60.1,310,19.56326,22.5130083428,0,1016.5,10
EWR,2013,2,9,16,28.94,15.98,57.92,320,28.7695,33.10736521,0,1016.8,10
EWR,2013,2,9,17,30.92,15.08,51.38,320,19.56326,22.5130083428,0,1017.1,10
EWR,2013,2,9,18,33.08,14,44.92,300,17.2617,19.864419126,0,1017.8,10
EWR,2013,2,9,19,33.08,10.04,37.7,310,25.31716,29.1344813848,0,1018.3,10
EWR,2013,2,9,20,33.08,8.06,34.5,320,16.11092,18.5401245176,0,1018.9,10
EWR,2013,2,9,21,30.92,10.04,41.13,300,21.86482,25.1615975596,0,1020.1,10
EWR,2013,2,9,22,30.02,8.06,39.03,320,18.41248,21.1887137344,0,1021.6,10
EWR,2013,2,9,23,28.04,8.06,42.32,320,10.35702,11.9186514756,0,1022.8,10
EWR,2013,2,10,0,26.96,6.98,42.14,310,11.5078,13.242946084,0,1024,10
EWR,2013,2,10,1,24.98,6.98,45.74,310,12.65858,14.5672406924,0,1025.4,10
EWR,2013,2,10,2,24.08,6.98,47.49,310,11.5078,13.242946084,0,1026.5,10
EWR,2013,2,10,3,21.92,8.06,54.61,300,9.20624,10.5943568672,0,1027,10
EWR,2013,2,10,4,19.94,6.98,56.56,310,6.90468,7.9457676504,0,1027.8,10
EWR,2013,2,10,5,19.94,6.98,56.56,310,11.5078,13.242946084,0,1028.2,10
EWR,2013,2,10,6,19.04,6.98,58.78,310,9.20624,10.5943568672,0,1028.4,10
EWR,2013,2,10,7,19.04,6.98,58.78,310,10.35702,11.9186514756,0,1028.5,10
EWR,2013,2,10,8,19.04,6.98,58.78,330,6.90468,7.9457676504,0,1028.5,10
EWR,2013,2,10,9,17.06,8.06,67.21,250,4.60312,5.2971784336,0,1028.9,10
EWR,2013,2,10,10,15.98,8.06,70.43,290,5.7539,6.621473042,0,1029.7,10
EWR,2013,2,10,11,15.98,6.98,67.07,350,4.60312,5.2971784336,0,1030.1,10
EWR,2013,2,10,12,17.96,8.06,64.65,0,0,0,0,1031,10
EWR,2013,2,10,13,23,8.06,52.18,330,5.7539,6.621473042,0,1031.8,10
EWR,2013,2,10,14,26.06,8.96,47.82,360,3.45234,3.9728838252,0,1032.2,10
EWR,2013,2,10,15,26.96,8.96,46.08,0,0,0,0,1032.4,10
EWR,2013,2,10,16,28.94,10.04,44.58,200,3.45234,3.9728838252,0,1031.8,10
EWR,2013,2,10,17,32,8.96,37.52,0,0,0,0,1030.4,10
EWR,2013,2,10,18,33.98,12.92,41.33,0,0,0,0,1029.8,10
EWR,2013,2,10,19,35.06,14,41.51,210,3.45234,3.9728838252,0,1029.6,10
EWR,2013,2,10,20,33.98,10.04,36.37,190,5.7539,6.621473042,0,1029,10
EWR,2013,2,10,21,33.98,10.94,37.86,190,4.60312,5.2971784336,0,1028.7,10
EWR,2013,2,10,22,33.98,15.08,45.43,160,3.45234,3.9728838252,0,1029.1,10
EWR,2013,2,10,23,32,17.96,55.72,170,4.60312,5.2971784336,0,1029,10
EWR,2013,2,11,0,32,19.04,58.37,150,5.7539,6.621473042,0,1028.9,10
EWR,2013,2,11,1,32,19.94,60.66,0,0,0,0,1028.5,10
EWR,2013,2,11,2,30.92,21.02,66.34,160,3.45234,3.9728838252,0,1028.2,10
EWR,2013,2,11,3,30.92,21.02,66.34,180,4.60312,5.2971784336,0,1027.4,10
EWR,2013,2,11,4,32,21.92,65.97,170,3.45234,3.9728838252,0,1027.3,10
EWR,2013,2,11,5,30.92,21.92,68.92,0,0,0,0,1026.5,10
EWR,2013,2,11,6,30.92,21.02,66.34,0,0,0,0,1026,10
EWR,2013,2,11,7,32,23,69.04,0,0,0,0,1024.8,10
EWR,2013,2,11,8,33.08,26.06,75.11,0,0,0,0,1023.5,9
EWR,2013,2,11,9,32,26.96,81.42,20,3.45234,3.9728838252,0,1022.2,10
EWR,2013,2,11,10,33.98,28.94,81.57,20,3.45234,3.9728838252,0.01,1021.1,8
EWR,2013,2,11,11,35.6,33.8,93.08,0,0,0,0.04,NULL,4
EWR,2013,2,11,12,37.4,37.4,100,0,0,0,0.06,NULL,3
EWR,2013,2,11,13,37.4,35.6,93.14,40,4.60312,5.2971784336,0.05,NULL,2
EWR,2013,2,11,14,35.6,35.6,100,20,5.7539,6.621473042,0.06,NULL,1
EWR,2013,2,11,15,35.96,35.96,100,30,5.7539,6.621473042,0.02,1014.5,0
EWR,2013,2,11,16,37.04,35.96,95.82,360,3.45234,3.9728838252,0.01,1013.4,0
